Country Name,Country Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Pre-demographic dividend,PRE,,,,,,,,,,,,0.013743565,0.006316609,0.017275407,,0.017720354,0.025436043,0.034796863,0.027193735,,,0.214741391,0.25649962,0.497990128,0.318967962,0.113522763,0.380702741,0.083643328,-0.229226967,-0.248642073,0.32163661,-0.210888412,0.079568378,0.131329359,0.41357835,0.25320935,0.262663014,0.28744413,0.427365729,0.188759756,0.699279161,0.489985361,0.425320644,0.442783321,0.312339565,0.228028035,0.438097646,0.380537577,0.157692261,0.157479122,
Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,,,0.062282468,0.291572929,0.211278968,0.041832432,0.025230252,0.012341509,0.025877962,-0.030247634,0.041593837,0.051446745,0.027823218,0.066949131,0.035185931,0.079947469,-0.000659122,-0.021143743,0.14155005,0.1391007,0.207115953,0.519301807,0.638923896,0.155050743,0.287742922,0.582641052,0.775772308,2.075362022,5.733140864,2.077397148,7.421596888,5.628360097,-1.028450991,5.474178076,4.330530465,1.387458209,4.244033785,4.396111933,2.126476727,1.491752283,-1.403000056,6.438930475,2.10291396,3.132935818,1.492392635,-0.560201414,1.54558818,1.029475928,0.59814917,-0.179122051,
Paraguay,PRY,,,,,,0,1.471488165,0,0.1953234,0,0.022706389,0,-0.018452187,0.035270796,-0.088618167,-0.151903606,-0.05491416,-0.001349024,-0.018445038,-0.001066816,0,0,0,,,0,0.003064855,0.052181457,0.079909451,0.005657984,0.11179234,0.347230133,1.174220947,-1.073931265,0.688871189,-0.262630962,0.548050064,-0.544906621,0.305215204,-0.198784746,0.34383858,-0.347756712,0.09032477,0.174211342,0.34212975,0.476548597,0.187018155,0.431794763,-0.317623184,0.193738163,
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,3.929572316,4.161778508,4.151816586,3.71046674,3.991811276,5.057042966,9.083973242,9.734888042,1.09375,-0.812787918,0.627869813,2.419897806,0.604567418,-0.05848544,0.857235154,0.599925438,-2.132518339,0.275812277,-0.255158302,1.339952766,0.538703594,-0.292005209,-0.044922391,-0.441216381,,
Pacific island small states,PSS,,,,,,,,,,0,0.149527272,-0.09886079,0.046797174,0.006043689,0.032353168,0.802240853,-0.040102153,1.722125718,0.085269026,2.841749037,-5.477476453,-2.467882146,-1.724822088,-2.681299575,-3.391826293,-3.210177346,-2.192008101,-1.53465544,-0.97800974,-1.929821935,0.094821498,0.409804521,0.248565249,0.151076411,0.162239719,-0.013739488,0.200609002,0.16433715,-0.077250391,0.12879026,0.296888187,0.428725077,0.416100707,0.212861957,-0.229581503,-0.231008584,0.068991645,0.094145148,0.043067244,-0.257649344,
Post-demographic dividend,PST,0.591642136,0.499047065,0.530646004,0.68347905,0.522169113,0.630013409,0.575596269,0.521368786,0.575163706,0.824355151,0.646764991,0.596050925,0.424439829,0.474252532,0.572042847,0.514127219,0.789569941,1.064637771,1.173125713,1.4089176,1.496554047,1.108562802,1.040167579,1.124715002,1.323638105,1.528929544,1.652640753,1.989667399,3.041821865,4.491463339,5.037987254,2.992087793,2.241788799,2.16466177,3.20508079,3.365769411,4.985458638,6.949659654,5.079423763,2.450977699,3.253544514,3.913924349,2.806854509,3.18303108,2.465688031,3.255154387,3.526608155,3.619453306,0.518107597,2.023048512,
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,0.025110645,-0.024530458,,,,0.110629625,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,,,,,,,,,,,0.025545738,-0.023091318,,0.046385185,,0.016251452,0.006858023,-0.006563628,-0.247267144,0.0274218,0.02693793,0.034385847,0.059459467,0.059658175,0.423886515,0.057886641,0.099018375,0.126092404,0.208931894,0.058096124,0.099943827,0.098146474,-0.108670312,0.37465465,1.379961839,0.790276425,0.209307679,6.473609129,3.173221985,3.286941059,1.489081734,6.025041238,0.984892895,4.03639295,3.272331087,2.487543436,5.207809563,1.052010834,1.921511487,2.530901221,
Romania,ROU,,,,,,,,,,,,,,,,,,0,0,0,0.046159226,0.010345297,0.01592251,0.026552471,3.33E-05,0.005342549,2.71E-05,-0.025298724,-0.021585778,0.044502815,-0.029527618,-0.042084599,0.034732698,0.067466454,0.093367358,0.335584496,0.411065066,0.381515143,0.146049023,0.007770673,0.141663129,0.030998303,-0.121573765,-0.031723096,0.134630733,0.316454476,0.667502264,0.18249447,0.622652685,0.769215331,
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,0.340219884,0.234883993,0.078708647,0.153153742,0.235581149,0.786288549,0.44647555,1.120490111,1.223991475,0.828774572,1.022562001,2.259556262,2.331917223,2.340215921,3.029823681,3.447027875,3.351460461,3.539911046,3.450433947,3.267508346,2.210864169,3.77350227,2.771999646,1.619756269,1.747694045,2.334966606,1.879324258,1.289690103,
Rwanda,RWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.318111954,,,0,0,0,0,0.045934365,0.040410802,0.549098391,0.169527761,0.186428376,0.007178166,
South Asia,SAS,,,,,,0,0,0,0,0,0.00168228,0.000793475,0.000388835,0.001836641,-0.000252583,-0.001188729,-0.000357116,0.007378342,0.006941211,0.014672167,0.002292104,-0.002727138,0.003701162,0.001398583,0.021422506,0.026200854,0.050913922,0.017670712,0.020477958,0.020933569,0.083760185,0.17157572,0.195826456,0.164263014,0.209234733,0.261851256,1.201512761,1.167494241,1.291932234,0.980470594,0.782951309,0.57393029,0.390945865,0.109937268,0.461575297,0.283781858,0.184420243,0.339297882,0.334429104,0.369182934,
Saudi Arabia,SAU,,0,0,0,0,0,0,0,0,0,0.1285156,0.012109206,0.173120311,-0.026533666,0.065518882,0.042214741,0.111482795,0.013968319,1.774657934,0.738652373,-0.542658448,-0.096735696,0.142442609,0.033762318,0.212056148,0.083418385,0.203832638,0.196404496,0.0871384,0.068441457,0.817877531,0.024779856,1.065380763,0.219176655,0.030429895,-0.10651738,-0.010230827,-0.032413016,0.672882252,0.507406353,0.73964302,0.510983343,0.5980569,0.66206554,0.713424674,0.823808081,1.385588909,1.057180456,2.447780557,1.708402537,
Sudan,SDN,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,,0,0,0,0,0,0,0,,,,,,,,,0,0,
Senegal,SEN,,,,,0.154358455,-0.242338818,-0.013124607,0.098362705,0.014860222,0.096669271,0.03521745,0.366940028,0.456076185,-0.045579389,0.054121512,0.083097817,-0.087648195,-0.02919952,0.218115682,0.138093301,-0.131952388,-0.269174501,0.675384052,0.00442104,0.354472615,-0.053845463,0.112171769,0.032410823,0.169471705,0.298571122,0.324092383,0.09826464,0.569390679,0.420941226,0.722926561,1.048714936,0.668700231,0.548572506,1.081273168,0.539035399,0.049060197,0.265445268,0.314119455,0.175732291,0.138704298,0.176452732,1.175729334,0.392518017,0.227269381,0.483008099,
Singapore,SGP,,,0.744703516,0.704616781,0.573710638,0.673696516,0.71002702,1.288294522,1.509279705,1.800491797,0.820497064,-0.103513143,1.891303659,0.276752388,0.467633218,1.240887734,0.976005326,0.985120608,0.46417649,2.895717246,5.626838029,1.156533391,2.526305754,3.550765576,6.211161656,8.517681105,9.765642543,12.40756195,4.224009889,9.630919198,7.128165206,22.50061249,3.063905427,3.81556679,11.42132649,9.821425695,13.49864211,22.59412326,4.11358185,16.50231452,14.76472267,11.41938963,6.940464966,14.7211671,16.66739539,14.68266282,12.54274515,14.28347056,7.974203956,8.945641499,
Solomon Islands,SLB,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.554929575,0.335874172,0.480657058,0.232206848,-2.181009619,-3.450674183,0.880352366,1.964553063,0.539880569,0.405432548,0.270606684,0.351643213,0.213382401,0.235455378,0.050398026,0.360644993,0.099048354,0.473286744,0.568113994,0.254587044,
Sierra Leone,SLE,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,-0.015910717,-0.008639248,0.02303111,0,0.050316547,0.011706368,0.020835253,0.073499119,,,,0.014939091,,0,0,0,0,-0.457438701,0.00536354,-0.051316314,-0.180751963,-0.016924079,-0.001290581,,,,,,,,,,
El Salvador,SLV,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075064073,,,0.47677296,-0.042427074,-0.078973934,-0.202934411,0.140442098,-0.020036706,0.768131645,-0.164376167,0.559613179,0.441599409,0.016816634,0.609308249,-0.472934797,-0.16783758,0.300453318,0.884545103,0.418938001,0.544062111,-1.541454919,-1.582481366,0.233007436,
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.178676698,0.629377075,0.103910867,0.4605811,0.628926993,0.755521023,0.685690486,0.745223247,0.868170097,0.620218676,0.338410006,0.707144231,0.5746085,
Sub-Saharan Africa (excluding high income),SSA,,,,,,,,0.086720189,0.187770621,0.024572924,0.354511007,0.206767609,0.003797383,0.074158583,0.100044549,0.036388011,0.049286326,0.081367521,0.039492608,0.35918089,0.144579461,0.180784397,0.764231505,0.277344043,0.513558323,0.899555589,0.559478591,0.784892673,0.411234431,0.496152426,0.358051157,-1.080364925,-0.072817079,0.200156063,0.424876384,0.303508522,0.861864434,0.506212214,0.126329407,0.286686286,0.523734593,0.343119371,0.58000055,0.809105565,0.787718042,0.602558452,0.701755544,0.831887862,0.39653495,0.3642233,
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008584907,,,,,
Sub-Saharan Africa,SSF,,,,,,,,0.087336518,0.188103768,0.024734824,0.354180579,0.208142451,0.005420075,0.075049622,0.101241667,0.040952094,0.051389843,0.082756572,0.040747614,0.356483641,0.143723458,0.182746917,0.769602937,0.28565922,0.511344582,0.893277171,0.555774737,0.777938586,0.410350886,0.493486764,0.359308935,-1.059820475,-0.067123559,0.197916941,0.426158293,0.307200697,0.855279259,0.509275207,0.130829608,0.288014865,0.530139936,0.352059776,0.600424145,0.808515475,0.784725379,0.597958621,0.690688828,0.82494008,0.397225862,0.363880508,
Small states,SST,,,,,,,0.288860955,0.132584953,0.017620158,0.033805779,0.358203257,-0.063303995,-0.169754422,-0.061076341,0.083114049,0.17471242,0.471294298,0.21576827,-0.235396668,0.224710092,0.395705413,0.193200257,0.383746009,0.232282877,0.345998271,0.57974762,0.877351674,0.57608335,0.523395292,1.037346998,1.266353922,1.68174384,1.074406653,2.029408805,5.749749176,10.44861354,9.73111874,12.21392561,9.720610035,19.96467442,10.46026119,12.71051719,15.60475196,6.900849509,14.10273261,10.90510459,1.464161387,0.004516837,-2.810523787,4.279813765,
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10.66537166,2.149505323,2.094197703,0.050307467,0.080018957,0.028082274,0.128410791,0.160677695,0.30284716,1.134555268,0.83995476,0.291205398,0.085744036,0.580690302,0.33641966,
Suriname,SUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.637015608,-0.06876683,-0.016957406,-4.269955633,-1.735308515,-2.183487009,-0.066148273,0.339716389,2.486767397,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,0.367029861,0.068749755,0.039036301,0.170660759,0.35459686,0.768219504,-1.285589465,0.521587953,0.079771104,0.31738498,0.925985565,0.007188432,1.615441492,0.705791251,1.901050005,0.521403537,2.800465269,1.372754644,2.721847171,-1.303452021,1.291592149,0.275929983,1.603179127,4.543667308,1.569500772,0.906303837,0.038906191,
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,-0.013739351,0.00980472,-0.085716447,-0.046833529,0.03347711,0.148821695,-0.024834925,0.210026828,0.321839322,0.625110473,1.453816923,2.395501467,1.399398564,2.925726164,2.296082668,4.615706628,2.398161067,0.675037762,0.414339291,-0.0272154,-1.215560668,0.066288712,0.425921669,0.756075773,1.067547238,1.298861839,0.828815644,1.604118278,
Sweden,SWE,0.558204903,0.422405328,0.540447707,0.493377295,0.651740852,0.524135131,0.667220432,0.780467371,0.397805871,0.500547274,0.43953963,0.636427274,1.059441807,1.388440412,1.371141475,1.581800484,2.633052209,2.612075541,3.609586564,4.723931749,5.586854859,2.648292836,0.147288948,0.690572786,2.918993406,4.264344013,1.75218677,4.519369401,10.26847852,8.893198543,15.30718751,6.100373822,6.245774361,6.682669887,7.318226788,9.759210645,5.105931329,11.37731048,6.71512277,6.064739621,4.461933075,4.141132201,3.166642834,4.753095654,-0.653829914,2.94991354,0.246680817,7.357673354,2.306995918,3.91064149,
Eswatini,SWZ,,,,,0,0,0,0,0,0,1.65826367,-0.099686224,-0.051395516,0.016162922,0.657994956,0.472293251,0.50666744,1.143511086,1.773368006,2.243152943,0.68305667,2.164466744,2.581756885,2.046921408,4.558017859,1.212150478,-0.402230485,-0.698250275,1.51683237,0.855270383,0.982347919,-1.147410554,0.022819474,0.776876656,-0.052230139,-0.693155862,-0.018672745,0.667693953,-0.241065958,0.195968054,0.088007357,0.008246861,-0.169047708,-0.10625341,0.011960807,-0.03006667,-0.191511137,1.4499313,-0.17267337,0.467611137,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12479112,-0.278460928,0.336974331,0.097801705,0.008470798,0.180813439,0.182841069,0.330765034,,
Seychelles,SYC,,,,,,,4.102900751,3.507704785,3.127101547,2.462326307,2.587779443,4.665396892,3.337368206,2.211193265,2.588444466,6.253565024,2.779035407,2.162048351,1.509742721,0.302232252,0.305413816,0.303195888,0.270272818,0.211759511,2.740474195,3.338652428,2.479760036,1.756417444,0.493540898,1.442155193,1.707791108,1.372044343,1.251825975,1.15445817,0.905495003,0.276361273,0.262764101,1.724805284,1.339950935,0.629616203,0.634217534,0.742948056,17.69811418,-5.120239397,-5.723884869,-6.32058017,-5.497546209,-4.229108627,-0.647691202,-0.433531468,
Syrian Arab Republic,SYR,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32672667,-0.002653731,-0.141217219,2.382515051,-4.630166963,,
Chad,TCD,,,,,,,,0,-0.093490438,0.1287213,0.041236681,0.012589621,0.014953726,0.010718607,0,0.025639923,0.04002215,0.687254154,0.933447239,0.875026013,0.003442308,0.559527863,0.731967348,0.746974794,0.047629838,-0.169731519,0.078687413,0.061225347,-0.0173897,-0.139909431,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,,,,,,,,,,,,,0.091146341,0.082992472,0.089519052,0.187293427,0.140688746,0.228989765,0.212732788,0.195863891,0.1548039,0.178218077,0.640940214,0.738206439,0.543957295,0.489100356,0.504689082,0.471365183,0.393963501,0.410457229,0.346907759,0.589991455,0.425135658,0.51188161,0.52558247,0.684343308,0.985354667,0.867954956,1.391568269,0.955042332,1.144831207,0.906352244,1.025689251,0.981346775,1.283432171,1.550809643,1.711655107,1.110513162,1.076490047,0.715821023,
Europe & Central Asia (IDA & IBRD countries),TEC,,,,,0,0,0,0,0,0,0,0,0,0,1.26E-05,1.16E-05,1.02E-05,0.00970672,,,,,0.219602461,0.143819352,0.052483256,0.088111106,0.120950375,0.405566338,0.232044951,0.403381546,0.484972276,0.41486326,0.57372635,1.107791959,1.274518094,1.43328296,2.060257092,2.314767378,1.95999747,1.968951419,2.043002694,1.946225045,1.384251524,1.912021186,1.749772314,1.125664288,1.360530664,1.24028087,0.941973458,0.833882102,
Togo,TGO,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543403342,-1.9015406,-3.038053365,-0.837320025,-0.419594776,-0.53243203,-1.560444356,0.755496099,0.116059878,0.407248541,0.265965808,0.386418074,0.17992392,-0.018005002,0.469148045,0.329589029,1.044234702,2.227031224,32.69773194,10.85135405,-0.478518237,7.846368143,8.339259598,5.726932505,-0.675853437,1.308742256,12.32468601,
Thailand,THA,,,,,,0,0,0,0.025319738,0.014315971,0.009370723,0.006696626,0.005822454,0.003583102,0.001393842,0.002210755,0.002467796,0.336282341,0.039141238,0.068740316,0.164251339,0.170101438,0.131494336,0.18084052,0.336118399,0.523138019,0.508756725,0.386058162,0.114460116,0.272953533,-0.018178924,0.355540931,0.12712898,0.409042863,0.044339642,0.291273886,0.469321487,0.588347308,0.802963043,2.12852583,2.383821194,1.93511285,3.587039504,2.883782335,1.409575347,1.243733197,3.23939602,3.115760348,3.428924826,1.866281761,
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504745239,1.714535773,-0.376027601,0.285988625,
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,,,,,,,0.076158959,0.047601794,0.037782145,0.028984564,0.063369313,0.023725918,0.064093383,0.051469497,0.057358481,0.054888092,0.153304073,0.04641973,0.053192596,0.098595321,0.129789409,0.12044096,0.20160584,0.184531586,0.27097187,0.227054962,0.232551409,0.381105383,0.430575832,0.430730244,0.349133923,0.192531283,0.230017731,0.330052996,0.822900121,0.724200052,1.423152855,0.938332611,0.984286095,0.511418955,1.24023163,1.012558266,0.885680132,0.862056378,0.871978717,0.809913743,0.842247526,0.744278444,0.501160225,0.920782688,
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.948424458,-3.128776457,1.103580049,0.907663445,0.875185994,0.794450213,0.767401793,0,0,0,
Middle East & North Africa (IDA & IBRD countries),TMN,,,,,,,0.005621893,0.043549867,0.035451483,0.029238975,0.021219916,0.007338562,0.009943644,0.013038622,0.010843232,-0.000247663,0.001978599,0.015275589,0.014217436,0.022337029,,0.180710968,-0.04855285,-0.209926654,0.088695314,0.053573074,0.041903164,0.128514134,0.106819734,0.147742658,0.095125785,0.092554355,0.019730297,0.097704043,0.310157837,0.255778306,0.296831877,0.674308081,0.842478272,0.346327434,0.435408482,0.215851653,0.362057369,0.235823311,0.144676204,0.168834551,0.212565086,0.180670227,0.220493672,0.23916325,
Tonga,TON,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000688648,0.018674061,0.001641681,0.000526592,0,,,,,1.789245259,5.274437115,2.964006743,1.445659452,2.488480567,4.683830436,1.74961548,0.230072689,0.705898288,0.066886544,-0.152959856,0.843829481,3.767318087,1.581423075,0.749122658,0.188661737,-0.050161135,-0.029218143,0.124178446,-0.836779327,0.281807923,
South Asia (IDA & IBRD),TSA,,,,,,0,0,0,0,0,0.00168228,0.000793475,0.000388835,0.001836641,-0.000252583,-0.001188729,-0.000357116,0.007378342,0.006941211,0.014672167,0.002292104,-0.002727138,0.003701162,0.001398583,0.021422506,0.026200854,0.050913922,0.017670712,0.020477958,0.020933569,0.083760185,0.17157572,0.195826456,0.164263014,0.209234733,0.261851256,1.201512761,1.167494241,1.291932234,0.980470594,0.782951309,0.57393029,0.390945865,0.109937268,0.461575297,0.283781858,0.184420243,0.339297882,0.334429104,0.369182934,
Sub-Saharan Africa (IDA & IBRD countries),TSS,,,,,,,,0.087336518,0.188103768,0.024734824,0.354180579,0.208142451,0.005420075,0.075049622,0.101241667,0.040952094,0.051389843,0.082756572,0.040747614,0.356483641,0.143723458,0.182746917,0.769602937,0.28565922,0.511344582,0.893277171,0.555774737,0.777938586,0.410350886,0.493486764,0.359308935,-1.059820475,-0.067123559,0.197916941,0.426158293,0.307200697,0.855279259,0.509275207,0.130829608,0.288014865,0.530139936,0.352059776,0.600424145,0.808515475,0.784725379,0.597958621,0.690688828,0.82494008,0.397225862,0.363880508,
Trinidad and Tobago,TTO,,,,,,0,0,0,0,0,0,0,0,0.046691354,0.044582908,0.110674561,0.152375435,-0.038791107,0,0,0,0,0,0,0,,,-0.313711748,0.016546171,3.878699926,0.309037969,1.699741216,1.181136401,1.991957903,0.191261098,2.133612648,2.014223566,4.62E-06,2.51151824,0,0,0.264269933,0.735223597,0.229217694,-0.064121332,0.512069248,-0.113706298,-0.053554359,0.273191207,0.470376335,
Tunisia,TUN,,,0.044693208,0.036619474,-0.056402636,,0,0,-0.040262091,0,0,0.024026707,0.020814694,-0.017643463,-0.015594116,-0.071242679,0.013965187,0.012445649,0.011546488,0.041709634,0.002440896,0.024815504,0.029183625,0.012321217,0.037943264,0.035185041,0.005244811,0.04794371,0.008255604,0.010896244,0.125709791,0.025199453,0.027353882,0.019789551,0.012874101,0.038211722,0.096157234,0.052150984,0.09408428,0.177244842,0.168108541,0.046517914,0.02984907,0.046578323,0.045755584,0.072027058,0.578013734,0.144342109,0.085497144,0.056216147,
Turkey,TUR,,,,,0,0,0,0,0,0,0,0,0,0,1.67E-05,1.49E-05,1.32E-05,0.010324323,1.10E-05,9.33E-06,0.009955116,0.017996661,0.041020041,0.031081802,0.037493255,0.066672197,0.060614224,0.13222033,0.132986725,0.251574265,0.317167559,0.246340404,0.059521588,0.15257693,0.190771881,0.210146027,0.165866049,0.309105304,0.330845897,0.239184589,0.190741542,0.28255131,0.466296312,0.379620211,0.750851182,0.589600343,0.360821076,0.314672391,0.4608278,0.386511878,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.021654408,0,-0.020036427,0.075623303,-0.036232593,0,0,0.00556094,0.00168842,0.014826665,0,0,0,0,0,0,,,,,,,,,,,
Uganda,UGA,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057229145,-0.01701175,0,0,0,,,0,0,0,0,0,0,0,0.115310094,0.140119867,-0.042686169,0.170427731,-0.163962107,0.083203976,0.000891909,0.000525815,0.001006074,0.000994198,0.00097583,
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,0.015223725,0.02074092,-0.01122131,0.083748086,-0.009550359,0.022165479,0.00319882,0.060570466,-0.011805931,0.025956291,0.006170963,0.319552244,-0.123550923,0.683828523,0.443228909,0.098195416,0.508774313,0.117676138,0.557510702,0.234575122,0.410476402,0.04174404,0.185312151,0.208574079,0.088616007,0.403820837,
Upper middle income,UMC,,,,,,,,,,0.021823865,0.12677436,0.091811492,0.056305602,0.061862217,0.059335479,0.089384054,0.116211058,0.096470044,0.091388493,0.127743807,0.123800685,0.139716206,0.3845317,0.29351577,0.318021224,0.331110264,0.314913659,0.45621187,0.395575812,0.402469148,0.332333982,0.290041331,0.355772687,0.549116003,0.791126127,0.844518056,1.385087355,1.226397647,1.376786074,0.985967881,1.281240882,1.04566923,0.975037009,1.179221885,1.213294829,1.257854208,1.441178471,1.058964647,0.9508513,0.756893155,
Uruguay,URY,,,,,,,,,0,0,0,0,0.149256948,-0.109754828,-0.070099603,0.166947806,0.076529144,-0.066508367,0.028002626,0,1.08E-07,8.92E-08,7.77E-08,6.67E-08,5.72E-08,0,0,0.055069243,0.036634469,-0.012508367,-0.021835623,0.094606508,-0.001144278,0.011509374,0.278091017,0.089191301,0.070621628,0.506868273,0.083542753,0.285557151,-0.391500369,0.373616403,7.546286739,-3.535412547,2.303756184,3.013349194,1.718537238,8.211687922,3.836062184,-0.248407851,
United States,USA,0.604675474,0.482465554,0.573054702,0.655265698,0.333928062,0.814883222,0.604245089,0.541832026,0.611073572,0.940877711,0.666361718,0.315243767,0.232490746,0.241329342,0.317514333,0.084812579,0.426322557,0.819675339,0.414422934,0.90364756,1.005174452,0.800080674,0.901335163,1.207250678,1.234898938,1.440623246,1.276086253,1.415088655,1.9283185,2.569760453,1.817827937,1.380112123,1.636596029,1.703734028,3.062160586,0.403409154,2.05435384,3.625070051,2.335258894,2.163460786,2.333422957,2.809160184,2.329072228,2.340181883,2.21101946,1.657480926,1.602007118,2.076790074,-0.73516436,0.879335663,
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005779213,0.005588522,0.007113391,0.015248407,0.003792691,0.004355515,
St. Vincent and the Grenadines,VCT,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,4.04E-05,0,0,0,0,0,0,0,0,0.710374422,1.072432002,-1.102771646,1.282483925,1.793129107,-0.757864262,
"Venezuela, RB",VEN,0,0,0,0,0,0,0,0,0,0,0.02113961,0.009851126,0.005905214,0.099176569,0.034994001,0.017751823,0.761695273,0.077036735,0.112907271,0.411246053,0.771631682,0.351553189,0.258270456,1.475068405,0.592276441,0.131769792,0.718708423,0.648854923,1.18469916,0.932873084,0.446471547,0.183069772,1.081883071,1.017691465,0.555785862,0.706480615,1.215407737,0.249604959,0.242757327,0.750786198,0.63607544,-0.080573254,0.867327397,0.058489718,0.94037781,,,,,,
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0.112782107,0.128066699,0.2376818,0.302631978,0.660286041,0.776318828,0.700903007,0.770119359,1.142376396,0.617600034,0.569237057,0.487148601,0.214496509,0.243868933,0.185170165,
Vanuatu,VUT,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.216383523,0.214045419,0.208455215,0.194714943,0.166530262,0.120403792,0.079918794,0.008260875,0.138325623,0.100549695,0.04971245,0.047705428,0.05526827,0.19956099,0.114993115,0.121018949,0.149301953,0.106519188,
World,WLD,0.557652659,0.477580119,0.501650749,0.650449573,0.478229932,0.5636502,0.502072045,0.444167434,0.496273017,0.684983653,0.545733065,0.48079968,0.343606734,0.38702791,0.468761165,0.425866728,0.670686446,0.915904189,1.038654643,1.255809864,1.295347136,0.956023947,0.923685228,0.977344075,1.136054898,1.301391888,1.394253238,1.657200389,2.492572118,3.693409942,4.075588691,2.428312144,1.884190732,1.827039427,2.716185611,2.954440966,4.151335403,5.455534284,4.045825514,2.189208037,2.639094135,2.938894072,2.234901615,2.484952122,2.181367384,2.862691052,2.806880529,2.562411021,0.789636533,1.378369065,
Samoa,WSM,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,-1.488909713,0.144199073,,,,,0.170205525,,0.081477148,1.490083734,0.012814869,0.571908843,0.469974825,1.921794181,0.011375851,0.004538916,0.572447769,
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.182640216,0.285454423,0.64542754,0.258095183,0.858452599,0.105279479,0.310922143,0.564434732,0.480129712,0.637534712,0.700391532,0.691754773,0.686606618,0.932846755,
